07-27-2026,08:29:09,RAM,845/7620MB,(lfb,69x4MB),SWAP,179/3810MB,(cached,2MB),CPU,[9%@1344,0%@1344,0%@1344,0%@1344,20%@1344,0%@1344],GR3D_FREQ,0%,cpu@50.937C,soc2@48.937C,soc0@49.937C,gpu@50.968C,tj@51C,soc1@50C,VDD_IN,5625mW/5625mW,VDD_CPU_GPU_CV,1344mW/1344mW,VDD_SOC,2376mW/2376mW
07-27-2026,08:29:09,RAM,845/7620MB,(lfb,69x4MB),SWAP,179/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@51.156C,soc2@49C,soc0@49.781C,gpu@50.687C,tj@51.156C,soc1@50.062C,VDD_IN,5634mW/5630mW,VDD_CPU_GPU_CV,1344mW/1344mW,VDD_SOC,2376mW/2376mW
07-27-2026,08:29:09,RAM,845/7620MB,(lfb,69x4MB),SWAP,179/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@50.937C,soc2@49.062C,soc0@49.781C,gpu@51.156C,tj@51.156C,soc1@50.25C,VDD_IN,5634mW/5631mW,VDD_CPU_GPU_CV,1344mW/1344mW,VDD_SOC,2376mW/2376mW
07-27-2026,08:29:10,RAM,845/7620MB,(lfb,69x4MB),SWAP,179/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@51C,soc2@49C,soc0@49.875C,gpu@50.875C,tj@50.875C,soc1@49.937C,VDD_IN,5594mW/5622mW,VDD_CPU_GPU_CV,1305mW/1334mW,VDD_SOC,2376mW/2376mW
07-27-2026,08:29:10,RAM,845/7620MB,(lfb,69x4MB),SWAP,179/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@50.812C,soc2@48.968C,soc0@49.906C,gpu@50.625C,tj@50.812C,soc1@49.968C,VDD_IN,5594mW/5616mW,VDD_CPU_GPU_CV,1305mW/1328mW,VDD_SOC,2376mW/2376mW
07-27-2026,08:29:10,RAM,845/7620MB,(lfb,69x4MB),SWAP,179/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@51.093C,soc2@49.125C,soc0@49.968C,gpu@51.125C,tj@51.125C,soc1@50.125C,VDD_IN,5585mW/5611mW,VDD_CPU_GPU_CV,1305mW/1325mW,VDD_SOC,2376mW/2376mW
07-27-2026,08:29:10,RAM,845/7620MB,(lfb,69x4MB),SWAP,179/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@51.375C,soc2@49C,soc0@49.812C,gpu@50.625C,tj@51.375C,soc1@49.968C,VDD_IN,5594mW/5609mW,VDD_CPU_GPU_CV,1305mW/1322mW,VDD_SOC,2376mW/2376mW
07-27-2026,08:29:10,RAM,845/7620MB,(lfb,69x4MB),SWAP,179/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,9%@1344,9%@1344,9%@1344],GR3D_FREQ,0%,cpu@51.031C,soc2@49C,soc0@49.906C,gpu@51.156C,tj@51.156C,soc1@49.843C,VDD_IN,5585mW/5606mW,VDD_CPU_GPU_CV,1305mW/1320mW,VDD_SOC,2376mW/2376mW
07-27-2026,08:29:10,RAM,845/7620MB,(lfb,69x4MB),SWAP,179/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@50.906C,soc2@48.968C,soc0@49.875C,gpu@51.031C,tj@51.031C,soc1@49.968C,VDD_IN,5585mW/5603mW,VDD_CPU_GPU_CV,1305mW/1318mW,VDD_SOC,2376mW/2376mW
07-27-2026,08:29:10,RAM,845/7620MB,(lfb,69x4MB),SWAP,179/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@50.937C,soc2@49.031C,soc0@50C,gpu@50.687C,tj@50.937C,soc1@50.031C,VDD_IN,5585mW/5602mW,VDD_CPU_GPU_CV,1305mW/1317mW,VDD_SOC,2376mW/2376mW
