07-27-2026,10:07:53,RAM,870/7620MB,(lfb,17x4MB),SWAP,153/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,8%@1344],GR3D_FREQ,0%,cpu@51.656C,soc2@49.75C,soc0@50.656C,gpu@51.531C,tj@51.75C,soc1@50.843C,VDD_IN,5585mW/5585mW,VDD_CPU_GPU_CV,1305mW/1305mW,VDD_SOC,2373mW/2373mW
07-27-2026,10:07:53,RAM,870/7620MB,(lfb,17x4MB),SWAP,153/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@51.875C,soc2@49.906C,soc0@50.75C,gpu@51.906C,tj@51.906C,soc1@50.781C,VDD_IN,5585mW/5585mW,VDD_CPU_GPU_CV,1305mW/1305mW,VDD_SOC,2373mW/2373mW
07-27-2026,10:07:53,RAM,870/7620MB,(lfb,17x4MB),SWAP,153/3810MB,(cached,2MB),CPU,[8%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@51.937C,soc2@49.843C,soc0@50.531C,gpu@51.812C,tj@51.937C,soc1@50.968C,VDD_IN,5585mW/5585mW,VDD_CPU_GPU_CV,1305mW/1305mW,VDD_SOC,2373mW/2373mW
07-27-2026,10:07:54,RAM,869/7620MB,(lfb,17x4MB),SWAP,153/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@52C,soc2@49.937C,soc0@50.656C,gpu@51.468C,tj@52C,soc1@51.031C,VDD_IN,5585mW/5585mW,VDD_CPU_GPU_CV,1305mW/1305mW,VDD_SOC,2376mW/2374mW
07-27-2026,10:07:54,RAM,869/7620MB,(lfb,17x4MB),SWAP,153/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@51.625C,soc2@49.843C,soc0@50.687C,gpu@51.937C,tj@51.937C,soc1@50.781C,VDD_IN,5585mW/5585mW,VDD_CPU_GPU_CV,1305mW/1305mW,VDD_SOC,2373mW/2374mW
07-27-2026,10:07:54,RAM,869/7620MB,(lfb,17x4MB),SWAP,153/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@51.843C,soc2@49.843C,soc0@50.781C,gpu@51.531C,tj@51.843C,soc1@50.906C,VDD_IN,5585mW/5585mW,VDD_CPU_GPU_CV,1305mW/1305mW,VDD_SOC,2373mW/2374mW
07-27-2026,10:07:54,RAM,869/7620MB,(lfb,17x4MB),SWAP,153/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@51.906C,soc2@49.843C,soc0@50.843C,gpu@52.031C,tj@52.031C,soc1@50.937C,VDD_IN,5585mW/5585mW,VDD_CPU_GPU_CV,1305mW/1305mW,VDD_SOC,2373mW/2373mW
07-27-2026,10:07:54,RAM,869/7620MB,(lfb,17x4MB),SWAP,153/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@51.937C,soc2@49.812C,soc0@50.625C,gpu@51.843C,tj@51.937C,soc1@51.062C,VDD_IN,5585mW/5585mW,VDD_CPU_GPU_CV,1305mW/1305mW,VDD_SOC,2376mW/2374mW
07-27-2026,10:07:54,RAM,869/7620MB,(lfb,17x4MB),SWAP,153/3810MB,(cached,2MB),CPU,[0%@1344,9%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@52.125C,soc2@49.843C,soc0@50.625C,gpu@51.531C,tj@52.125C,soc1@50.75C,VDD_IN,5585mW/5585mW,VDD_CPU_GPU_CV,1305mW/1305mW,VDD_SOC,2376mW/2374mW
07-27-2026,10:07:54,RAM,869/7620MB,(lfb,17x4MB),SWAP,153/3810MB,(cached,2MB),CPU,[0%@1344,0%@1344,0%@1344,0%@1344,0%@1344,0%@1344],GR3D_FREQ,0%,cpu@51.781C,soc2@49.937C,soc0@50.625C,gpu@51.968C,tj@51.968C,soc1@50.781C,VDD_IN,5585mW/5585mW,VDD_CPU_GPU_CV,1305mW/1305mW,VDD_SOC,2376mW/2374mW
